cityName,bedrooms,month,Final_Price_Index,Final_Quantity_Index
Hyderabad,ALL,2020-07-01,138.53,60.28990213
Hyderabad,ALL,2020-08-01,140.95,57.64337893
Hyderabad,ALL,2020-09-01,140.37,61.22682945
Hyderabad,ALL,2020-10-01,142.26,116.0744106
Hyderabad,ALL,2020-11-01,142.86,127.7734555
Hyderabad,ALL,2020-12-01,142.73,88.16912167
India,ALL,2017-01-01,100.0,100.0
India,ALL,2017-02-01,100.02,102.8920102
India,ALL,2017-03-01,100.39,105.2888067
India,ALL,2017-04-01,100.71,111.2563365
India,ALL,2017-05-01,100.87,100.4764708
India,ALL,2017-06-01,101.23,103.8109333
India,ALL,2017-07-01,101.83,107.00856
India,ALL,2017-08-01,102.17,105.1227228
India,ALL,2017-09-01,102.72,107.3258774
India,ALL,2017-10-01,102.8,97.64003703
India,ALL,2017-11-01,103.16,101.4583603
India,ALL,2017-12-01,103.55,101.1120465
India,ALL,2018-01-01,103.74,203.3756666
India,ALL,2018-02-01,104.11,119.0943577
India,ALL,2018-03-01,104.21,126.6620464
India,ALL,2018-04-01,104.74,133.4502238
India,ALL,2018-05-01,105.03,112.5213513
India,ALL,2018-06-01,105.64,112.1921945
India,ALL,2018-07-01,105.75,122.4703354
India,ALL,2018-08-01,105.95,115.7602619
India,ALL,2018-09-01,106.53,121.2511455
India,ALL,2018-10-01,106.76,137.9204894
India,ALL,2018-11-01,106.9,119.9086204
India,ALL,2018-12-01,107.21,115.9612186
India,ALL,2019-01-01,107.74,131.0012966
India,ALL,2019-02-01,108.12,111.0529491
India,ALL,2019-03-01,108.11,118.2714831
India,ALL,2019-04-01,108.38,136.4973069
India,ALL,2019-05-01,109.01,116.4465773
India,ALL,2019-06-01,109.29,114.112989
India,ALL,2019-07-01,109.49,132.0921676
India,ALL,2019-08-01,109.92,110.4089201
India,ALL,2019-09-01,110.28,105.5557353
India,ALL,2019-10-01,110.06,116.5076847
India,ALL,2019-11-01,110.29,105.9655471
India,ALL,2019-12-01,110.54,102.3779842
India,ALL,2020-01-01,110.33,133.5489416
India,ALL,2020-02-01,110.88,105.5687052
India,ALL,2020-03-01,111.05,95.80581126
India,ALL,2020-04-01,110.95,18.25365705
India,ALL,2020-05-01,111.23,27.47364595
India,ALL,2020-06-01,111.27,33.59252486
India,ALL,2020-07-01,111.64,48.89312091
India,ALL,2020-08-01,111.73,48.70629977
India,ALL,2020-09-01,111.87,45.55451886
India,ALL,2020-10-01,112.29,87.5775948
India,ALL,2020-11-01,112.51,88.29727701
India,ALL,2020-12-01,112.57,67.6686438
Kolkata,ALL,2017-01-01,100.0,100.0
Kolkata,ALL,2017-02-01,99.87,97.74165081
Kolkata,ALL,2017-03-01,101.13,96.56723585
Kolkata,ALL,2017-04-01,100.44,92.69405061
Kolkata,ALL,2017-05-01,101.1,111.7118577
Kolkata,ALL,2017-06-01,101.64,107.3181612
Kolkata,ALL,2017-07-01,102.49,98.74177252
Kolkata,ALL,2017-08-01,102.86,91.57439512
Kolkata,ALL,2017-09-01,103.25,78.25012511
Kolkata,ALL,2017-10-01,101.47,82.94631389
Kolkata,ALL,2017-11-01,104.13,77.88230189
Kolkata,ALL,2017-12-01,104.1,84.78123933
Kolkata,ALL,2018-01-01,103.08,160.6037925
Kolkata,ALL,2018-02-01,104.88,92.92219842
Kolkata,ALL,2018-03-01,104.08,95.62670279
Kolkata,ALL,2018-04-01,104.92,77.29198293
Kolkata,ALL,2018-05-01,104.85,76.99012445
Kolkata,ALL,2018-06-01,106.0,141.0764688
Kolkata,ALL,2018-07-01,106.56,91.17027464
Kolkata,ALL,2018-08-01,104.43,87.31525107
Kolkata,ALL,2018-09-01,104.7,80.85200212
Kolkata,ALL,2018-10-01,104.94,80.70021491
Kolkata,ALL,2018-11-01,105.61,83.04658842
Kolkata,ALL,2018-12-01,104.0,76.28749308
Kolkata,ALL,2019-01-01,104.18,96.48604353
Kolkata,ALL,2019-02-01,105.05,73.67517171
Kolkata,ALL,2019-03-01,106.72,133.7967121
Kolkata,ALL,2019-04-01,107.54,88.03529982
Kolkata,ALL,2019-05-01,108.15,77.78703164
Kolkata,ALL,2019-06-01,108.38,113.574187
Kolkata,ALL,2019-07-01,109.37,74.99480045
Kolkata,ALL,2019-08-01,110.03,80.30252236
Kolkata,ALL,2019-09-01,111.2,67.79607993
Kolkata,ALL,2019-10-01,110.82,76.69485089
Kolkata,ALL,2019-11-01,111.9,69.02024353
Kolkata,ALL,2019-12-01,110.7,68.44655302
Kolkata,ALL,2020-01-01,112.4,81.45310906
Kolkata,ALL,2020-02-01,111.88,65.72942669
Kolkata,ALL,2020-03-01,112.04,66.23841153
Kolkata,ALL,2020-04-01,113.64,26.07187152
Kolkata,ALL,2020-05-01,114.38,35.11966453
Kolkata,ALL,2020-06-01,114.52,52.97592316
Kolkata,ALL,2020-07-01,114.57,70.61544337
Kolkata,ALL,2020-08-01,114.77,74.22212146
Kolkata,ALL,2020-09-01,114.48,63.3420027
Kolkata,ALL,2020-10-01,112.86,77.34302603
Kolkata,ALL,2020-11-01,112.79,71.84987519
Kolkata,ALL,2020-12-01,112.31,55.78722034
Mumbai,ALL,2017-01-01,100.0,100.0
Mumbai,ALL,2017-02-01,100.11,98.74492312
Mumbai,ALL,2017-03-01,100.83,103.3829221
Mumbai,ALL,2017-04-01,101.1,115.264252
Mumbai,ALL,2017-05-01,101.26,101.0431614
Mumbai,ALL,2017-06-01,101.91,104.2925631
Mumbai,ALL,2017-07-01,102.57,105.2905062
Mumbai,ALL,2017-08-01,102.92,119.1660755
Mumbai,ALL,2017-09-01,103.9,111.9359444
Mumbai,ALL,2017-10-01,103.93,101.0232052
Mumbai,ALL,2017-11-01,104.02,107.743667
Mumbai,ALL,2017-12-01,104.58,105.490566
Mumbai,ALL,2018-01-01,105.09,193.1036085
Mumbai,ALL,2018-02-01,105.66,117.3925865
Mumbai,ALL,2018-03-01,105.52,124.5788252
Mumbai,ALL,2018-04-01,105.95,126.4921122
Mumbai,ALL,2018-05-01,106.33,110.9627621
Mumbai,ALL,2018-06-01,107.09,106.186259
Mumbai,ALL,2018-07-01,107.17,111.3991059
Mumbai,ALL,2018-08-01,107.41,108.5235983
Mumbai,ALL,2018-09-01,108.07,119.775098
Mumbai,ALL,2018-10-01,107.93,142.2128817
Mumbai,ALL,2018-11-01,108.26,117.6975945
Mumbai,ALL,2018-12-01,108.15,110.3968299
Mumbai,ALL,2019-01-01,108.89,126.6020698
Mumbai,ALL,2019-02-01,109.26,101.5353052
Mumbai,ALL,2019-03-01,109.02,104.4678723
Mumbai,ALL,2019-04-01,108.86,129.1793557
Mumbai,ALL,2019-05-01,109.71,112.1113059
Mumbai,ALL,2019-06-01,109.93,108.0823491
Mumbai,ALL,2019-07-01,110.22,127.4561154
Mumbai,ALL,2019-08-01,110.53,102.3120434
Mumbai,ALL,2019-09-01,110.77,97.6187763
Mumbai,ALL,2019-10-01,110.19,112.3318811
Mumbai,ALL,2019-11-01,110.42,106.9358538
Mumbai,ALL,2019-12-01,110.45,103.0511157
Mumbai,ALL,2020-01-01,110.06,128.1145181
Mumbai,ALL,2020-02-01,110.49,99.8213894
Mumbai,ALL,2020-03-01,110.48,91.89918408
Mumbai,ALL,2020-04-01,109.55,14.52041359
Mumbai,ALL,2020-05-01,109.79,22.0970612
Mumbai,ALL,2020-06-01,109.9,25.70068017
Mumbai,ALL,2020-07-01,110.27,36.5761568
Mumbai,ALL,2020-08-01,109.86,34.51200674
Mumbai,ALL,2020-09-01,110.22,33.03158365
Mumbai,ALL,2020-10-01,110.81,86.53455532
Mumbai,ALL,2020-11-01,110.81,83.54602145
Mumbai,ALL,2020-12-01,110.61,62.60806158
NCR,ALL,2017-01-01,100.0,100.0
NCR,ALL,2017-02-01,99.25,105.2431999
NCR,ALL,2017-03-01,97.43,132.6497435
NCR,ALL,2017-04-01,97.89,121.2091981
NCR,ALL,2017-05-01,98.32,110.653886
NCR,ALL,2017-06-01,97.86,118.8554413
NCR,ALL,2017-07-01,97.57,253.460612
NCR,ALL,2017-08-01,97.72,136.8509245
NCR,ALL,2017-09-01,96.91,140.0913266
NCR,ALL,2017-10-01,97.27,186.1153738
NCR,ALL,2017-11-01,96.19,150.6955577
NCR,ALL,2017-12-01,96.51,143.4914803
NCR,ALL,2018-01-01,94.6,335.0498151
NCR,ALL,2018-02-01,93.61,177.7399958
NCR,ALL,2018-03-01,94.26,193.4772992
NCR,ALL,2018-04-01,93.82,221.4606865
NCR,ALL,2018-05-01,93.88,174.2248328
NCR,ALL,2018-06-01,94.11,178.7862903
NCR,ALL,2018-07-01,94.68,284.4018205
NCR,ALL,2018-08-01,94.23,193.1741824
NCR,ALL,2018-09-01,93.9,188.799582
NCR,ALL,2018-10-01,95.96,161.7315059
NCR,ALL,2018-11-01,94.6,172.1421222
NCR,ALL,2018-12-01,93.44,173.0732955
NCR,ALL,2019-01-01,92.99,169.2890084
NCR,ALL,2019-02-01,92.04,165.7263441
NCR,ALL,2019-03-01,90.76,182.424571
NCR,ALL,2019-04-01,90.65,166.7039277
NCR,ALL,2019-05-01,89.37,178.1946867
NCR,ALL,2019-06-01,88.67,192.6171392
NCR,ALL,2019-07-01,87.95,234.0439231
NCR,ALL,2019-08-01,88.75,222.4368446
NCR,ALL,2019-09-01,89.5,158.2208208
NCR,ALL,2019-10-01,89.8,155.7713365
NCR,ALL,2019-11-01,89.96,164.2821962
NCR,ALL,2019-12-01,90.07,131.4301245
NCR,ALL,2020-01-01,90.21,136.3703036
NCR,ALL,2020-02-01,91.05,139.1421033
NCR,ALL,2020-03-01,91.74,99.36442155
NCR,ALL,2020-04-01,94.62,20.24182252
NCR,ALL,2020-05-01,94.87,29.31416242
NCR,ALL,2020-06-01,94.71,36.21504379
NCR,ALL,2020-07-01,92.69,64.5028861
NCR,ALL,2020-08-01,93.1,91.48320972
NCR,ALL,2020-09-01,93.0,71.27346176
NCR,ALL,2020-10-01,94.8,75.75725201
NCR,ALL,2020-11-01,96.27,97.72261371
NCR,ALL,2020-12-01,96.97,55.24095144
Pune,ALL,2017-01-01,100.0,100.0
Pune,ALL,2017-02-01,100.09,92.85148273
Pune,ALL,2017-03-01,100.07,98.26687335
Pune,ALL,2017-04-01,100.95,99.67426531
Pune,ALL,2017-05-01,101.09,87.73968731
Pune,ALL,2017-06-01,101.19,91.93325467
Pune,ALL,2017-07-01,101.65,96.27398477
Pune,ALL,2017-08-01,101.69,96.7441136
Pune,ALL,2017-09-01,101.95,95.62972021
Pune,ALL,2017-10-01,102.22,88.25534729
Pune,ALL,2017-11-01,103.04,87.76677714
Pune,ALL,2017-12-01,102.72,97.97126229
Pune,ALL,2018-01-01,103.09,213.0261209
Pune,ALL,2018-02-01,102.99,114.9155114
Pune,ALL,2018-03-01,103.03,123.3433701
Pune,ALL,2018-04-01,104.02,140.1161198
Pune,ALL,2018-05-01,104.69,110.2706669
Pune,ALL,2018-06-01,104.89,109.2134859
Pune,ALL,2018-07-01,104.8,125.4132236
Pune,ALL,2018-08-01,104.53,121.7313272
Pune,ALL,2018-09-01,105.46,130.4622627
Pune,ALL,2018-10-01,105.89,151.5425006
Pune,ALL,2018-11-01,105.86,131.3314161
Pune,ALL,2018-12-01,106.83,134.0253287
Pune,ALL,2019-01-01,107.35,146.8028664
Pune,ALL,2019-02-01,107.82,130.640223
Pune,ALL,2019-03-01,107.81,126.6508434
Pune,ALL,2019-04-01,109.08,158.0258934
Pune,ALL,2019-05-01,109.0,132.2696465
Pune,ALL,2019-06-01,109.72,122.7511974
Pune,ALL,2019-07-01,109.54,136.912394
Pune,ALL,2019-08-01,110.05,120.3817969
Pune,ALL,2019-09-01,109.91,119.9157769
Pune,ALL,2019-10-01,109.86,122.0710909
Pune,ALL,2019-11-01,109.65,108.9308971
Pune,ALL,2019-12-01,110.37,109.9505422
Pune,ALL,2020-01-01,109.92,160.8142203
Pune,ALL,2020-02-01,110.36,129.1817294
Pune,ALL,2020-03-01,110.58,122.3399248
Pune,ALL,2020-04-01,110.97,25.72330132
Pune,ALL,2020-05-01,111.63,39.51881041
Pune,ALL,2020-06-01,111.72,43.24809402
Pune,ALL,2020-07-01,112.62,62.32485016
Pune,ALL,2020-08-01,112.95,59.52316976
Pune,ALL,2020-09-01,112.6,55.77234297
Pune,ALL,2020-10-01,111.73,85.1419807
Pune,ALL,2020-11-01,112.15,96.91440461
Pune,ALL,2020-12-01,112.5,76.73930492
